Start,End,Description,Address,Lat,Lon,Neighborhood
,2014-07-27T01:45:00.000-04:00,PUBLIC DRUNKENESS,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
,2014-07-27T01:38:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,1500 BLK MARKET ST,40.266892,-76.866947,allison-hill
,2014-07-27T00:57:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,1400 BLK VERNON ST,40.2642081,-76.8668646,allison-hill
,2014-07-26T19:50:00.000-04:00,PUBLIC DRUNKENESS,FIRST BLK S 2ND ST,40.2584323,-76.8801469,downtown
,2014-07-26T19:39:00.000-04:00,DR UNREGIST VEH,N 2ND ST & PEFFER ST,40.2765261,-76.8972807,midtown
,2014-07-26T18:41:00.000-04:00,RETAIL THEFT-TAKE MDSE,2100 BLK N 3RD ST,40.279097,-76.896115,uptown
,2014-07-26T18:00:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",600 BLK S 25TH ST,40.262937,-76.844594,allison-hill
,2014-07-26T14:45:00.000-04:00,DRIVING WITHOUT A LICENSE,1300 BLK MARKET ST,40.266057,-76.869947,allison-hill
2014-07-26T14:01:00.000-04:00,2014-07-26T14:01:00.000-04:00,BURGLARY- ENTERS STRUCTURE WITH PERSON PRESENT,2600 BLK N 6TH ST,40.2885909,-76.894569,uptown
,2014-07-26T14:00:00.000-04:00,DR UNREGIST VEH,S 17TH ST & DERRY ST,40.2622216,-76.8623465,allison-hill
2014-07-25T20:00:00.000-04:00,2014-07-26T14:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1600 BLK GREEN ST,40.272284,-76.8925328,midtown
,2014-07-26T10:30:00.000-04:00,DISREGARD TRAFFIC CONTROL DEVICE,PAXTON ST & S 2ND ST,40.2555704,-76.873968,downtown
2014-07-25T16:00:00.000-04:00,2014-07-26T10:30:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2500 BLK GREEN ST,40.28582,-76.900965,uptown
,2014-07-26T10:22:00.000-04:00,PUBLIC DRUNKENESS,1100 BLK S 18TH ST,40.253063,-76.856567,allison-hill
2014-07-26T02:00:00.000-04:00,2014-07-26T05:30:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,N 2ND ST & WALNUT ST,40.2605158,-76.8832401,downtown
,2014-07-26T03:23:00.000-04:00,ROBBERY,700 BLK N FRONT ST,40.2635248,-76.8894962,downtown
2014-07-26T02:00:00.000-04:00,2014-07-26T03:00:00.000-04:00,RAPE FORCIBLE COMPULSION,1900 BLK N 4TH ST,40.2770803,-76.8923039,midtown
2014-07-26T02:35:00.000-04:00,2014-07-26T03:00:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,BERRYHILL ST & S 13TH ST,40.2590305,-76.866907,allison-hill
,2014-07-26T02:38:00.000-04:00,PUBLIC DRUNKENESS,N 2ND ST & FORSTER ST,40.2652508,-76.8891369,downtown
,2014-07-26T02:22:00.000-04:00,PUBLIC DRUNKENESS,S 2ND ST & WASHINGTON ST,40.2573943,-76.8775039,downtown
,2014-07-25T18:49:00.000-04:00,DISORDERLY CONDUCT ENGAGE IN FIGHTING,2300 BLK N 3RD ST,40.282326,-76.897555,uptown
,2014-07-25T17:42:00.000-04:00,TERRORISTIC THREATS,1100 BLK MULBERRY ST,40.2616941,-76.8736539,
,2014-07-25T17:06:00.000-04:00,RECEIVING STOLEN PROPERTY,MARKET ST & S 4TH ST,40.261946,-76.8797305,downtown
,2014-07-25T16:00:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,200 BLK SOUTH ST,,,
,2014-07-25T15:52:00.000-04:00,CRIM MISCHIEF-DAMAGE BY FIRE/EXPLOSIVE/DANGEROUS,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-07-25T14:45:00.000-04:00,RECKLESSLY ENDANGERING ANOTHER PERSON,N 2ND ST & VERBEKE ST,40.2685098,-76.8914794,midtown
,2014-07-25T14:37:00.000-04:00,FOLLOWING TOO CLOSELY (GENERAL),FIRST BLK FORSTER ST,40.2649031,-76.890421,
,2014-07-25T14:23:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",1600 BLK CARNATION ST,40.2690619,-76.8672509,allison-hill
,2014-07-25T13:46:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,700 BLK N 19TH ST,40.2739639,-76.8639726,allison-hill
,2014-07-25T13:00:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,300 BLK N 3RD ST,40.263004,-76.884598,downtown
,2014-07-25T13:00:00.000-04:00,ACCIDENTS INVOLVING DAMAGE TO ATTENDED VEH OR,1200 BLK S 13TH ST,40.2486607,-76.8613968,allison-hill
,2014-07-25T11:41:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,100 BLK UNION ST,40.2653934,-76.8907793,midtown
,2014-07-25T11:07:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,CITY ISLAND,40.2547112,-76.8876968,downtown
,2014-07-25T10:45:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,KITTATINNY ST & S 13TH ST,40.2618085,-76.8682117,allison-hill
,2014-07-25T09:38:00.000-04:00,OPER VEH W/O REQ'D FINANC RESP,100 BLK CHESTNUT ST,40.2577345,-76.8813321,downtown
2014-07-25T03:00:00.000-04:00,2014-07-25T09:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,1400 BLK MARKET ST,40.2663269,-76.869024,allison-hill
,2014-07-25T05:48:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,100 BLK WALNUT ST,40.2595819,-76.8840879,downtown
,2014-07-25T05:08:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP OF AN,100 BLK S 18TH ST,40.266401,-76.862954,allison-hill
2014-07-25T04:22:00.000-04:00,2014-07-25T04:22:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP OF AN,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-07-25T03:20:00.000-04:00,DRIVING THE WRONG WAY,300 BLK S 15TH ST,40.262604,-76.8653271,allison-hill
2014-07-25T03:00:00.000-04:00,2014-07-25T03:15:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,MARKET ST & N 13TH ST,40.2658321,-76.8700775,allison-hill
,2014-07-25T02:07:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,BERRYHILL ST & S 14TH ST,40.2593891,-76.8656639,allison-hill
,2014-07-24T23:20:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,MARKET ST & S 2ND ST,40.2596112,-76.8818599,downtown
2014-07-23T07:30:00.000-04:00,2014-07-24T22:30:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1900 BLK YORK ST,40.2755462,-76.8646693,allison-hill
,2014-07-24T20:46:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,1200 BLK KITTATINNY ST,40.2610362,-76.8705813,allison-hill
,2014-07-24T19:30:00.000-04:00,CONTEMPT FOR VIOLATION OF ORDER OR AGREEMENT,500 BLK MACLAY ST,40.280471,-76.892529,uptown
,2014-07-24T19:28:00.000-04:00,CARRYING FIREARM WITHOUT A LICENSE,FIRST BLK CROOKED ST,40.2643075,-76.8687735,allison-hill
,2014-07-24T19:25:00.000-04:00,ARSON-INHABITED BUILDING OR STRUCT,1800 BLK WHITEHALL ST,40.2705651,-76.8646319,allison-hill
,2014-07-24T19:21:00.000-04:00,TERRORISTIC THREATS,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-07-24T18:34:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,2400 BLK JEFFERSON ST,40.2856699,-76.8914433,uptown
,2014-07-24T17:18:00.000-04:00,FORGERY-UNAUTHORIZED ACT IN WRITING,N 2ND ST & WALNUT ST,40.2605158,-76.8832401,downtown
,2014-07-24T16:30:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,MARKET ST & N 15TH ST,40.2666922,-76.8669497,allison-hill
,2014-07-24T16:00:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1100 BLK CLOVERLY RD,40.2504056,-76.8634668,allison-hill
,2014-07-24T15:15:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",900 BLK N 3RD ST,40.266435,-76.886967,midtown
,2014-07-24T13:15:00.000-04:00,CARELESS DRIVING,PENN ST & SCHUYLKILL ST,40.284943,-76.9007554,uptown
,2014-07-24T13:10:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,2000 BLK BERRYHILL ST,40.262206,-76.855794,allison-hill
,2014-07-24T11:35:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,600 BLK CURTIN ST,40.2846274,-76.8918916,uptown
,2014-07-24T09:30:00.000-04:00,RETAIL THEFT-TAKE MDSE,2300 BLK N 3RD ST,40.282326,-76.897555,uptown
2014-07-24T09:13:00.000-04:00,2014-07-24T09:15:00.000-04:00,CRIMINAL ATT/CC 3921 A THEFT BY UNLAWFUL TAKING -,100 BLK HERR ST,40.2666042,-76.8909996,midtown
2014-07-23T01:00:00.000-04:00,2014-07-24T08:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK CRESCENT ST,40.261991,-76.871826,allison-hill
,2014-07-24T06:27:00.000-04:00,ROBBERY-THREAT IMMED SER INJURY,FIRST BLK S 19TH ST,40.266529,-76.8616,allison-hill
,2014-07-24T05:07:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,100 BLK N 13TH ST,40.267864,-76.871341,allison-hill
,2014-07-24T03:23:00.000-04:00,DISORDERLY CONDUCT-UNREASONABLE NOISE,100 BLK N 13TH ST,40.267864,-76.871341,allison-hill
,2014-07-24T02:20:00.000-04:00,CRIMINAL ATT/CC 3934 A THEFT FROM MOTOR VEHICLE,3200 BLK N 2ND ST,40.2985929,-76.903082,uptown
,2014-07-24T00:50:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,HARRIS ST & N FRONT ST,40.2712291,-76.8950005,midtown
2014-07-22T17:00:00.000-04:00,2014-07-23T23:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1200 BLK BAILEY ST,40.265849,-76.872816,allison-hill
,2014-07-23T22:05:00.000-04:00,DISORDERLY CONDUCT OBSCENE LANG/GEST,2500 BLK N 6TH ST,40.286886,-76.894113,uptown
2014-07-23T18:30:00.000-04:00,2014-07-23T18:45:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1900 BLK DERRY ST,40.261888,-76.8575989,allison-hill
,2014-07-23T17:53:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",1900 BLK SWATARA ST,40.263058,-76.858563,allison-hill
,2014-07-23T17:15:00.000-04:00,DUTIES AT STOP SIGNS,BASIN ST & N 6TH ST,40.2726492,-76.8863892,midtown
,2014-07-23T17:07:00.000-04:00,PROM PROS-LOITER FOR PURP OF PROS,CHESTNUT ST & S 13TH ST,40.2646989,-76.8695441,allison-hill
,2014-07-23T16:34:00.000-04:00,RETAIL THEFT-TAKE MDSE,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
,2014-07-23T16:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,1200 BLK PAXTON ST,40.256185,-76.866913,allison-hill
,2014-07-23T15:30:00.000-04:00,AGG ASSAULT-ATTEMPT/CAUSE SER BOD INJ PUB OFFI,100 BLK N 10TH ST,40.2658306,-76.8767021,
,2014-07-23T13:08:00.000-04:00,IDSI VICTIM LESS THAN 16 YO,100 BLK WALNUT ST,40.2595819,-76.8840879,downtown
,2014-07-23T12:44:00.000-04:00,INDECENT EXPOSURE,100 BLK EVERGREEN ST,40.264224,-76.870595,allison-hill
,2014-07-23T12:40:00.000-04:00,HARASSMENT & STALKING - ALARM REPEAT ANNOY,2400 BLK ADRIAN ST,40.2638801,-76.8466543,allison-hill
,2014-07-23T08:05:00.000-04:00,ABANDONING VEH ON HIGHWAY,300 BLK CRESCENT ST,40.2608419,-76.870794,allison-hill
,2014-07-23T07:35:00.000-04:00,ABANDONING VEH ON HIGHWAY,1700 BLK MULBERRY ST,40.264765,-76.8635542,allison-hill
2014-07-23T05:45:00.000-04:00,2014-07-23T07:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2100 BLK GREEN ST,40.278751,-76.8974269,uptown
2014-07-22T20:30:00.000-04:00,2014-07-23T07:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,100 BLK S 13TH ST,40.264518,-76.869788,allison-hill
,2014-07-23T04:30:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-07-23T01:35:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,700 BLK S FRONT ST,40.2524582,-76.8744675,downtown
2014-07-22T16:30:00.000-04:00,2014-07-22T23:45:00.000-04:00,THEFT FROM MOTOR VEHICLE,600 BLK ANTOINE ST,40.2961038,-76.8943884,uptown
,2014-07-22T23:36:00.000-04:00,AGG ASSLT-ATMPT/CAUSE BODILY INJURY W DEADLY WEAP,2000 BLK WHITEHALL ST,40.2700142,-76.8602929,allison-hill
2014-07-22T18:30:00.000-04:00,2014-07-22T23:30:00.000-04:00,CRIM'L MISCH-TAMPER W/PROPERTY,1700 BLK N 2ND ST,40.272874,-76.895214,midtown
2014-07-22T21:15:00.000-04:00,2014-07-22T21:17:00.000-04:00,SIMPLE ASSLT-FEAR OF BODILY INJ BY PHYSICAL ME,BERRYHILL ST & S 23RD ST,40.2636861,-76.849577,allison-hill
,2014-07-22T21:01:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,1300 BLK SWATARA ST,40.2603701,-76.8675232,allison-hill
2014-07-22T19:40:00.000-04:00,2014-07-22T20:24:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,FIRST BLK N 19TH ST,40.2698683,-76.8620089,allison-hill
,2014-07-22T19:45:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,FIRST BLK M W SMITH HM,,,
,2014-07-22T19:34:00.000-04:00,RETAIL THEFT-TAKE MDSE,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
,2014-07-22T18:02:00.000-04:00,OPER VEH W/O REQ'D FINANC RESP,FIRST BLK FORSTER ST,40.2649031,-76.890421,
2014-07-22T15:30:00.000-04:00,2014-07-22T17:30:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,500 BLK DIVISION ST,40.2914263,-76.8981391,uptown
,2014-07-22T17:30:00.000-04:00,DUTIES AT STOP SIGNS,600 BLK S 17TH ST,40.257805,-76.86106,allison-hill
2014-07-21T08:00:00.000-04:00,2014-07-22T17:12:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2700 BLK GREEN ST,40.28905,-76.902452,uptown
,2014-07-22T17:12:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,BLACKBERRY ST & S 2ND ST,40.2593329,-76.8810454,downtown
,2014-07-22T15:10:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,N 17TH ST & REGINA ST,40.2689046,-76.8655277,allison-hill
,2014-07-22T14:23:00.000-04:00,AGG ASSLT-ATMPT/CAUSE BODILY INJ POL/FIRE/PAROLE,DERRY ST & S 13TH ST,40.2630583,-76.8687651,allison-hill
,2014-07-22T12:05:00.000-04:00,ABANDONING VEH ON HIGHWAY,200 BLK CALDER ST,40.2698789,-76.8916144,midtown
,2014-07-22T12:00:00.000-04:00,IDENTITY THEFT,1900 BLK REGINA ST,40.2698924,-76.8619939,allison-hill
,2014-07-22T11:55:00.000-04:00,ABANDONING VEH ON HIGHWAY,2200 BLK GREEN ST,40.2802803,-76.8978772,uptown
2014-07-21T20:15:00.000-04:00,2014-07-22T11:30:00.000-04:00,THEFT FROM MOTOR VEHICLE,1700 BLK DERRY ST,40.26239,-76.862159,allison-hill
,2014-07-22T10:51:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,HALL MANOR,40.2497735,-76.855845,allison-hill
2014-07-22T10:15:00.000-04:00,2014-07-22T10:30:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2400 BLK N 6TH ST,40.2853319,-76.8932279,uptown
,2014-07-22T10:30:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",2400 BLK N 7TH ST,40.286271,-76.890394,uptown
,2014-07-22T10:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2700 BLK N FRONT ST,40.2876284,-76.904454,uptown
,2014-07-22T09:40:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,100 BLK S 2ND ST,40.2584323,-76.8801469,downtown
2014-07-17T16:30:00.000-04:00,2014-07-22T07:30:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,N 6TH ST & SENECA ST,40.2852845,-76.8928775,uptown
,2014-07-22T05:01:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,200 BLK MARKET ST,40.2596255,-76.8818695,downtown
2014-07-22T01:25:00.000-04:00,2014-07-22T01:25:00.000-04:00,ROBBERY OF MOTOR VEHICLE,HOLLY ST & S 18TH ST,40.2639631,-76.8615369,allison-hill
,2014-07-21T23:41:00.000-04:00,CRIMINAL ATT/CC 3934 A THEFT FROM MOTOR VEHICLE,300 BLK VERBEKE ST,40.270088,-76.888947,midtown
2014-07-21T21:00:00.000-04:00,2014-07-21T21:27:00.000-04:00,CRIM MISCHIEF-DAMAGE BY FIRE/EXPLOSIVE/DANGERO,100 BLK SYLVAN TE,40.2636809,-76.8728976,allison-hill
,2014-07-21T21:24:00.000-04:00,PUBLIC DRUNKENESS,200 BLK DUBBS AL,40.2653317,-76.8882999,downtown
,2014-07-21T20:28:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1600 BLK CHESTNUT ST,40.2658022,-76.865687,allison-hill
,2014-07-21T19:44:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
2014-07-18T06:30:00.000-04:00,2014-07-21T19:30:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2300 BLK N 4TH ST,40.282759,-76.8958789,uptown
,2014-07-21T19:00:00.000-04:00,CRIMINAL ATT/CC 3921 A THEFT BY UNLAWFUL TAKING -,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
,2014-07-21T18:24:00.000-04:00,RETAIL THEFT-TAKE MDSE,KLINE VILLAGE,40.2711429,-76.8447461,allison-hill
,2014-07-21T17:31:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1100 BLK N 3RD ST,40.267961,-76.8879989,midtown
,2014-07-21T15:25:00.000-04:00,CR CONSP ENG/35 780-113 A30 MANUFACT/DEL/POSS W IN,2000 BLK SWATARA ST,40.263642,-76.8564619,allison-hill
,2014-07-21T15:15:00.000-04:00,SIMPLE ASSLT-FEAR OF BODILY INJ BY PHYSICAL ME,1300 BLK HANOVER ST,40.2479933,-76.8609183,allison-hill
,2014-07-21T13:27:00.000-04:00,LEAVING CHILD UNATTENDED IN VEHICLE,100 BLK N CAMERON ST,40.2664785,-76.8756491,allison-hill
,2014-07-21T12:26:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1900 BLK FORSTER ST,40.2751477,-76.8645055,allison-hill
2014-07-20T16:30:00.000-04:00,2014-07-21T12:03:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2100 BLK PENN ST,40.3065407,-76.8995785,uptown
,2014-07-21T10:51:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
2014-07-21T00:01:00.000-04:00,2014-07-21T10:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,2100 BLK PENN ST,40.278484,-76.8978409,
,2014-07-21T09:35:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,DERRY ST & S 17TH ST,40.2622216,-76.8623465,allison-hill
,2014-07-21T09:00:00.000-04:00,HARASSMENT & STALKING -  FOLLOW ABOUT IN PUBLIC,100 BLK N 17TH ST,40.2729617,-76.8674959,allison-hill
2014-07-21T00:01:00.000-04:00,2014-07-21T08:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,3100 BLK PENNWOOD RD,40.296222,-76.894668,uptown
2014-07-21T01:30:00.000-04:00,2014-07-21T06:45:00.000-04:00,BURGLARY- NOT ADAPTED/OVERNIGHT NO PERSON PRES,900 BLK S 18TH ST,40.2558708,-76.8576841,allison-hill
2014-07-20T22:30:00.000-04:00,2014-07-21T05:45:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,100 BLK BALM ST,40.26731,-76.8722509,allison-hill
,2014-07-21T03:54:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,100 BLK HOERNER ST,40.2692671,-76.8686334,allison-hill
,2014-07-21T02:27:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,300 BLK BROOK ST,40.2620186,-76.864658,allison-hill
,2014-07-21T02:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2300 BLK N 3RD ST,40.282326,-76.897555,uptown
,2014-07-21T00:27:00.000-04:00,THEFT FROM MOTOR VEHICLE,2500 BLK GREEN ST,40.28582,-76.900965,uptown
2014-07-20T22:44:00.000-04:00,2014-07-20T22:45:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2400 BLK MERCER ST,40.2632741,-76.8463662,allison-hill
,2014-07-20T21:35:00.000-04:00,SIMPLE ASSLT-FEAR OF BODILY INJ BY PHYSICAL ME,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-07-20T21:04:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,2500 BLK DERRY ST,,,
2014-07-20T19:30:00.000-04:00,2014-07-20T20:30:00.000-04:00,ROBBERY-INFLICT SERIOUS BODILY INJURY,BERRYHILL ST & S 16TH ST,40.2600701,-76.8630477,allison-hill
,2014-07-20T19:45:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,FIRST BLK IVEY LA,40.2469639,-76.8528167,allison-hill
,2014-07-20T19:23:00.000-04:00,PUBLIC DRUNKENESS,S 17TH ST & VERNON ST,40.2635535,-76.8629822,allison-hill
,2014-07-20T19:13:00.000-04:00,PUBLIC DRUNKENESS,N CAMERON ST & MACLAY ST,40.2831032,-76.8808137,
2014-07-20T09:00:00.000-04:00,2014-07-20T18:30:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1100 BLK BERRYHILL ST,40.2577566,-76.8707627,allison-hill
2014-07-20T12:30:00.000-04:00,2014-07-20T18:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2500 BLK DERRY ST,,,
,2014-07-20T15:40:00.000-04:00,CRIM TRES-BREAK INTO STRUCTURE,2400 BLK N 3RD ST,40.2838979,-76.8979998,uptown
2014-07-20T02:00:00.000-04:00,2014-07-20T12:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,2700 BLK N 5TH ST,40.2895549,-76.8973124,uptown
,2014-07-20T10:00:00.000-04:00,RETAIL THEFT-TAKE MDSE,2300 BLK N 3RD ST,40.282326,-76.897555,uptown
2014-07-20T00:30:00.000-04:00,2014-07-20T08:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,600 BLK EMERALD ST,40.2837083,-76.892039,uptown
2014-07-20T04:30:00.000-04:00,2014-07-20T06:50:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1800 BLK CHESTNUT ST,40.2666067,-76.8627792,allison-hill
,2014-07-20T04:53:00.000-04:00,OPERATION OF VEHICLE W/O VALID INSPECTION,S 18TH ST & DERRY ST,40.2619976,-76.8605892,allison-hill
,2014-07-20T02:57:00.000-04:00,RESIST ARREST/OTHER LAW ENFORCE,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
,2014-07-20T02:40:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,N 2ND ST & CRANBERRY ST,40.2614102,-76.8845756,downtown
,2014-07-20T02:30:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
2014-07-20T01:50:00.000-04:00,2014-07-20T02:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
2014-07-19T18:00:00.000-04:00,2014-07-20T01:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK WOODBINE ST,40.279911,-76.8992841,uptown
2014-07-19T21:00:00.000-04:00,2014-07-20T00:01:00.000-04:00,THEFT FROM MOTOR VEHICLE,1400 BLK SWATARA ST,40.2607327,-76.8662351,allison-hill
2014-07-19T18:15:00.000-04:00,2014-07-19T19:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,HANOVER ST & S 17TH ST,40.250026,-76.8555024,allison-hill
,2014-07-19T13:38:00.000-04:00,CR CONSP AID/CC 3701 A1 ROBBERY,DERRY ST & MULBERRY ST,40.2631335,-76.8693627,allison-hill
,2014-07-19T13:30:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,500 BLK SCHUYLKILL ST,40.2864645,-76.895275,uptown
,2014-07-19T11:23:00.000-04:00,OPERATION OF VEHICLE W/O VALID INSPECTION,1900 BLK DERRY ST,40.261888,-76.8575989,allison-hill
,2014-07-19T11:19:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1900 BLK N 3RD ST,40.2764529,-76.8940949,midtown
,2014-07-19T11:18:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,900 BLK N 17TH ST,40.274346,-76.8685579,allison-hill
2014-07-18T23:00:00.000-04:00,2014-07-19T10:30:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1900 BLK MARKET ST,40.268583,-76.861152,allison-hill
,2014-07-19T09:46:00.000-04:00,SIMPLE ASSLT-FEAR OF BODILY INJ BY PHYSICAL ME,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
,2014-07-19T09:13:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1400 BLK NAUDAIN ST,40.2587629,-76.8651622,allison-hill
,2014-07-19T09:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK S 15TH ST,40.2638239,-76.8650622,allison-hill
